rulesofcourt,applicability,judgementdate,article,respondent,violation,separateopinion,externalsources,referencedate,appno,docname,extractedappno,ecli,conclusion,doctypebranch,issue,representedby,doctype,importance,nonviolation,languageisocode,publishedby,scl,originatingbody,itemid,rank
,,,6;6-1;6-3-d,AUT,,,,,12398/86,A. v. AUSTRIA,12398/86,ECLI:CE:ECHR:1989:0710DEC001239886,Admissible,DECCOMMISSION,,GLOSS ; St. ; lawyer ; St. Pölten,HEDEC,4,,ENG,,,21.0,001-1019,2.7841494
,,,3;5;5-1;5-2;5-3;6;6-1;6-2;6-3-a;6-3-b;6-3-c;6-3-d;8;35;P1-1;P4-2;P12-1,RUS,,,,,42052/04,CHELBAYEV v. RUSSIA,42052/04;398/15;42237/02;28114/95;28871/95;3896/04;3040/03;37041/03;25130/94;8927/02;30544/96,ECLI:CE:ECHR:2010:1102DEC004205204,Inadmissible,ADMISSIBILITY,,,HEDEC,4,,ENG,,,23.0,001-101987,2.7841494
,,,2;3;5;5-1;5-3;6;6-1;6-3-b;6-3-c;6-3-d;7;8;9;13;17;34;47;P1-1;P7-4;37;37-1,UKR,,,,,1434/06,KASHPERSKIY v. UKRAINE,1434/06,ECLI:CE:ECHR:2010:1109DEC000143406,Struck out of the list,ADMISSIBILITYCOM,,"MISHECHKIN V., lawyer, Yakymivka",HEDEC,4,,ENG,,,29.0,001-102012,2.7841494
,,,2;3;6;6-1;6-2;6-3-a;6-3-b;6-3-c;6-3-d;8;13;17;37;37-1,RUS,,,,,29054/04,TROFIMENKO v. RUSSIA,29054/04,ECLI:CE:ECHR:2010:1109DEC002905404,Struck out of the list,ADMISSIBILITYCOM,,,HEDEC,4,,ENG,,,29.0,001-102014,2.7841494
,,,6;6-1;6-3-d;7;13;37;37-1-c,POL,,,,,36714/09,G.L. v. POLAND,36714/09;1/09;15212/03;11215/02;61444/00;26307/95;11602/02;28953/03;30979/96;64886/01;52690/99;56026/00;8083/77;31312/96;54178/00;59901/00;38190/05;50224/99,ECLI:CE:ECHR:2010:1116DEC003671409,Partly struck out of the list;Partly inadmissible,ADMISSIBILITYCOM,,,HEDEC,4,,ENG,,,28.0,001-102191,2.7841494
,,,3;6;6-1;6-3-d;37;37-1,RUS,,,,,2655/04,SHIROKOV v. RUSSIA,2655/04,ECLI:CE:ECHR:2010:1125DEC000265504,Struck out of the list,ADMISSIBILITY,,"TSYGANKOVA I., lawyer, Kaluga",HEDEC,4,,ENG,,,4.0,001-102206,2.7841494
,,,5;5-3;6;6-1;6-3-d;13;14;37;37-1,UKR,,,,,5782/05,MAKSIMOVICH v. UKRAINE,5782/05,ECLI:CE:ECHR:2010:1130DEC000578205,Struck out of the list,ADMISSIBILITYCOM,,,HEDEC,4,,ENG,,,29.0,001-102315,2.7841494
,,27/01/2011 00:00:00,6;6-1;6-3;6-3-d,RUS,6;6-1,False,,,42224/02,CASE OF KRIVOSHAPKIN v. RUSSIA,42224/02;73797/01;64962/01;42095/98;14899/04;60018/00;72967/01;47023/99;42965/98;73047/01;25444/94,ECLI:CE:ECHR:2011:0127JUD004222402,Violation of Art. 6-1;Violation of Art. 6-1 and 6-3-d,CHAMBER,"<div class=""ExternalClass06F3CEAF87BE473BB5F7C799887D156C"">Code of Criminal Procedure of 2001 in force since 1 July 2002</div>",,HEJUD,3,,ENG,,"Artner v. Austria, 28 August 1992, Series A no. 242-A;Asch, judgment of 26 April 1991, Series A no. 203, p. 10, § 25;Assenov and Others v. Bulgaria, judgment of 28 October 1998, Reports 1998-VIII, pp. 3298-99, §§ 146-50;Babkin v. Russia (dec.), no. 14899/04, 8 January 2009;Belevitskiy v. Russia, no. 72967/01, § 117, 1 March 2007;Berisha v. the Netherlands (dec.), no. 42965/98, 4 May 2000;Bonev v. Bulgaria, no. 60018/00, § 43, 8 June 2006;Brincat v. Italy, judgment of 26 November 1992, Series A no. 249-A, pp. 11-12, §§ 20-22;Daktaras v. Lithuania, no. 42095/98, §§ 35-38, ECHR 2000-X;De Cubber v. Belgium, judgment of 26 October 1984, Series A no. 86, § 33;Delta v. France, 19 December 1990, § 37, Series A no. 191-A;Doorson v. the Netherlands, 26 March 1996, § 67, Reports of Judgments and Decisions 1996-IIn;Gautrin and Others v. France, judgment of 20 May 1998, Reports 1998-III, § 58;Haas v. Germany (dec.), no. 73047/01, 17 November 2005;Huber v. Switzerland, judgment of 23 October 1990, Series A no. 188, pp. 17-18, §§ 41-43;Isgrò v. Italy, judgment of 19 February 1991, Series A no. 194-A, p. 13, § 35;Kyprianou v. Cyprus [GC], no. 73797/01, ECHR 2005-XIII;Le Compte, Van Leuven and De Meyere v. Belgium, judgment of 23 June 1981, Series A no. 43, p. 25, § 58;Lüdi v. Switzerland, 15 June 1992, § 49, Series A no. 238;Ozerov v. Russia, no. 64962/01, 18 May 2010;Padovani v. Italy, judgment of 26 February 1993, Series A no. 257-B, p. 20, § 27;Pélissier and Sassi v. France [GC], no. 25444/94, § 67, ECHR 1999-II;Solakov v. the former Yugoslav Republic of Macedonia, no. 47023/99, § 57 in fine, ECHR 2001-X;Thorgeir Thorgeirson v. Iceland, judgment of 25 June 1992, Series A no. 239, pp. 22­24, §§ 46-54;Van Mechelen and Others v. the Netherlands, 23 April 1997, Reports 1997-III",4.0,001-103078,2.7841494
,,,6;6-1;6-2;6-3-b;6-3-c;6-3-d,DEU,,,,,12725/87,M. v. THE FEDERAL REPUBLIC OF GERMANY,12725/87;1197/61;9177/80;10802/84,ECLI:CE:ECHR:1989:1002DEC001272587,Inadmissible,DECCOMMISSION,,,HEDEC,4,,ENG,,"Eur. Court H.R. Deweer judgment of 27 February 1980, Series A no. 35, p. 25 paras. 49 et seq.",21.0,001-1034,2.7845354
,,,6;6-1;6-3-d;37;37-1,UKR,,,,,32096/04,ROGALEVICH v. UKRAINE,32096/04,ECLI:CE:ECHR:2011:0118DEC003209604,Struck out of the list,ADMISSIBILITYCOM,,"KOVAL V., lawyer, Lyubashevka",HEDEC,4,,ENG,,,29.0,001-103466,2.7845354
,,17/02/2011 00:00:00,6;6-1;6-3-d,RUS,6;6-1;6-3-d,True,,,33780/04,CASE OF KONONENKO v. RUSSIA,33780/04;14/10;21731/03;1886/04;33354/96;13769/04;29900/96;29901/96;29902/96;29903/96;1111/02;5953/02;64962/01;24015/02;3896/04;46827/99;46951/99;39806/05;46221/99;41461/02;26853/04;6945/04;6789/06;25904/06;48185/07;15869/02;36391/02,ECLI:CE:ECHR:2011:0217JUD003378004,Violation of Art. 6-1;Violation of Art. 6-3-d,CHAMBER,,FINOGENOV P.,HEJUD,4,,ENG,,,4.0,001-103522,2.7845354
,,,3;5;5-1;5-3;6;6-1;6-3-b;6-3-c;6-3-d,UKR,,,,,45947/06,KOBERNIK v. UKRAINE,45947/06;15825/06;43707/07,ECLI:CE:ECHR:2011:0201DEC004594706,Partly inadmissible,ADMISSIBILITY,,,HEDEC,4,,ENG,,,23.0,001-103559,2.7845354
,,,6;6-1;6-2;6-3-a;6-3-c;6-3-d;35,ROU,,,,,5450/02,CASE OF ANTONESCU v. ROMANIA,5450/02;25803/94;30900/02;19215/04;36552/02;36822/06,ECLI:CE:ECHR:2011:0208DEC000545002,Inadmissible,ADMISSIBILITY,,"PIRVULESCU I.S., lawyer, Bucharest",HEDEC,4,,ENG,,,6.0,001-103658,2.7845354
,,03/03/2011 00:00:00,6;6-1;6-3-d,UKR,6;6-1;6-3-d,False,,,31240/03,CASE OF ZHUKOVSKIY v. UKRAINE,31240/03;23220/04;33354/96;47023/99;29900/96;29901/96;29902/96;29903/96;1111/02;21272/03,ECLI:CE:ECHR:2011:0303JUD003124003,Violation of Art. 6-1;Violation of Art. 6-3-d,CHAMBER,,SHEVCHENKO O. V.,HEJUD,4,,ENG,,,23.0,001-103663,2.7845354
51,,,6;6-1;6-3;6-3-d;13,GBR,,,,,35863/10,JUDGE v. THE UNITED KINGDOM,35863/10;926/05;34209/96;46253/99;54210/00,ECLI:CE:ECHR:2011:0208DEC003586310,Inadmissible,ADMISSIBILITY,"<div class=""ExternalClass8003D8B8D81549508E55FE4BD110CFEF"">Sections 97, 106(3)(b), 274 and 275 of the 1995 Act ; 2002 Act</div>",,HEDEC,3,,ENG,,"Ubach Mortes v. Andorra (dec.), no. 46253/99, ECHR 2000-V (extracts)
Taxquet v. Belgium, no. 926/05, 13 January 2009, §§ 83 and 84",7.0,001-103684,2.7845354
,,,5;6;6-1;6-3-c;6-3-d;8;10;13;14;37;37-1;P7-2,LVA,,,,,38494/05,IGNATS v. LATVIA,38494/05,ECLI:CE:ECHR:2011:0215DEC003849405,Partly struck out of the list;Partly inadmissible,ADMISSIBILITY,,,HEDEC,4,,ENG,,,6.0,001-103740,2.7845354
,,,6;6-3-b;6-3-d;6-1;7;7-1;10;10-2;10-1;14;17,AUT,,,,,12774/87,"H., W., P. AND K. v. AUSTRIA",12774/87;8514/79;9905/82;12194/86,ECLI:CE:ECHR:1989:1012DEC001277487,Inadmissible,DECCOMMISSION,"<div class=""ExternalClass44E6B234493541089E5C65FAFD044A5E"">Section 3g of the National Socialism Prohibition Act</div>",HAAS ; Bruno ; first applicant,HEDEC,4,,ENG,"D.R. No. 62, p. 216","No. 12194/86, Dec. 12.5.88, to be published in D.R.",21.0,001-1039,2.7845354
,,,6;6-1;6-2;6-3-d;35;35-1,AUT,,,,,12876/87,B. v. AUSTRIA,12876/87;11170/84,ECLI:CE:ECHR:1989:0710DEC001287687,Admissible,DECCOMMISSION,,SPORN ; Werner ; Lawyer ; Vienna,HEDEC,4,,ENG,,,21.0,001-1044,2.7845354
,,,6;6-1;6-3;6-3-d;6-2;35;35-3;35-3-b,CZE,,,,,17696/07,CAVAJDA v. THE CZECH REPUBLIC,17696/07;61811/00;24880/05;33908/04;12686/03;32911/96;35237/97;34595/97;30544/96,ECLI:CE:ECHR:2011:0329DEC001769607,Inadmissible,ADMISSIBILITY,,MORAVEC O.,HEDEC,3,,ENG,,"BENet Praha, spol. s r.o. v. the Czech Republic, no. 33908/04, § 142, 24 February 2011;García Ruiz v. Spain [GC], no. 30544/96, § 28, ECHR 1999-I;Gorou v. Greece (no. 2) [GC], no. 12686/03, § 41, ECHR 2009-...;Meftah and Others v. France [GC], nos. 32911/96, 35237/97 and 34595/97, § 41, ECHR 2002-VII;Holub v. the Czech Republic (dec.), no. 24880/05, 14 December 2010",23.0,001-104524,2.7841494
,,19/04/2011 00:00:00,6;6-1;6-3-d,MKD,6;6-1;6-3-d,False,,,41188/06,"CASE OF ATANASOV v. ""THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA"" (No. 2)",41188/06;26853/04;46221/99;42104/02;64570/01;14258/03,ECLI:CE:ECHR:2011:0419JUD004118806,Violation of Art. 6-1;Violation of Art. 6-3-d,CHAMBER,,KOCEVA V.,HEJUD,4,,ENG,,,4.0,001-104556,2.7841494
,,03/05/2011 00:00:00,6;6-1;6-3;6-3-d,ROU,,False,,,37433/03,CASE OF ANDREI IULIAN ROSCA v. ROMANIA,,ECLI:CE:ECHR:2011:0503JUD003743303,No violation of Art. 6-1 and 6-3-d,CHAMBER,,IURA I.,HEJUD,3,6;6-1,ENG,,"Bricmont v. Belgium, judgment of 7 July 1989, Series A no 158, § 89;De Lorenzo v. Italy (dec.), no 69264/01, 12 February 2004;Destrehem v. France, no 56651/00, 18 May 2004;Erich Priebke v. Italy (dec.), no 48799/99, 5 April 2001;Håkansson and Sturesson v. Sweden, judgment of 21 February 1990, § 66, Series A no 171-A;Isgrò v. Italy, judgment of 19 February 1991, § 34, Series A no 194-A;Kwiatkowska v. Italy (dec.), no 52868/99, 30 November 2000;Lüdi v. Switzerland, judgment of 15 June 1992, Series A no 238;Van Geyseghem v. Belgium [GC], no 26103/95, § 27, ECHR 1999-I;Van Mechelen and Others v. the Netherlands, 23 April 1997, §§ 50-51, Reports of Judgments and Decisions 1997-III;Vaturi v. France, no 75699/01, §§ 53 and 54, 13 April 2006",6.0,001-104660,2.7841494
,,10/05/2011 00:00:00,6;6-1;6-3-d,POL,,False,,,17354/04,CASE OF JAKUBCZYK v. POLAND,17354/04;25803/94;57220/00;8812/02;62414/00;68761/01;23220/04;33354/96;47023/99;26668/95;34209/96;21508/02;40156/07;22695/03;47986/99;43643/04;30544/96,ECLI:CE:ECHR:2011:0510JUD001735404,No violation of Art. 6-1;No violation of Art. 6-3-d,CHAMBER,,GASIOROWSKA M.,HEJUD,4,6;6-1;6-3-d,ENG,,,7.0,001-104702,2.7841494
,,,3;5;5-1;5-5;5-1-a;6;6-1;6-3-d;10;14+3;14;35;35-1,GBR,,,,,13004/87,WILSON ; and OTHERS v. UNITED KINGDOM,13004/87;7/10;2950/77;8083/77,ECLI:CE:ECHR:1989:0413DEC001300487,Inadmissible,DECCOMMISSION,,,HEDEC,4,,ENG,,"Eur. Court H.R. Ireland v. United Kingdom judgment of 18 January 1978, Series A no. 25, p. 15, para. 162",21.0,001-1051,2.7841494
,,28/06/2011 00:00:00,5;5-1;5-3;5-4;6;6-1;6-3;6-3-b;6-3-d;41,RUS,5;5-1;5-3;5-4,False,,,20197/03,CASE OF MIMINOSHVILI v. RUSSIA,20197/03;4493/04;23691/06;6847/02;27193/02;34578/97;28358/95;55669/00;75039/01;47679/99;2737/04;36932/02;36941/02;2708/02;24552/02;26772/95;38822/97;33492/96;45100/98;37786/97;46468/06;72967/01;59696/00;7064/05;11886/05;54071/00;46133/99;48183/99;37975/97;29462/95;21279/02;36448/02;73797/01;33958/96;39676/98;75737/01;32271/04;62236/00;56651/00;34209/96;48898/99;26853/04;77018/01;66802/01;19345/02;4378/02;39519/98;25444/94;44069/98;47095/99,ECLI:CE:ECHR:2011:0628JUD002019703,Violation of Art. 5-1;No violation of Art. 5-1;Violation of Art. 5-1;Violation of Art. 5-3;Violation of Art. 5-4;No violation of Art. 6-1;No violation of Art. 6-3-b;No violation of Art. 6-1 and 6-3-d;No violation of Art. 6-3-b;Pecuniary damage - claim dismissed;Non-pecuniary damage - award,CHAMBER,"<div class=""ExternalClass81C1AA6C8F3D441CB3EF1BB8FEABE80F"">Articles 90, 108-109, 228 § 3, 231 § 2 (6), 237, 255 and 376 of the Code of Criminal Procedure (CCrP)</div>",KARPINSKIY M. ; LIPSTER M.,HEJUD,3,5;5-1;6;6-1;6-3-b,ENG,,"Aleksanyan v. Russia, no. 46468/06, § 192, 22 December 2008;Avdeyev and Veryayev v. Russia, no. 2737/04, §§ 45-47, 9 July 2009;Bakhmutskiy v. Russia, no. 36932/02, §§ 112-114, 25 June 2009;Baranowski v. Poland, no. 28358/95, ECHR 2000-III;Belevitskiy v. Russia, no. 72967/01, §§ 99 et seq., 1 March 2007;Bricmont v. Belgium, 7 July 1989, Series A no. 158;Bykov v. Russia [GC], no. 4378/02, § 66, ECHR 2009-...,;Debboub alias Husseini Ali v. France, no. 37786/97, § 44, 9 November 1999;Destrehem v. France, no. 56651/00, § 41, 18 May 2004;Dolgova v. Russia, no. 11886/05, §§ 38 et seq., 2 March 2006;Dorokhov v. Russia, no. 66802/01, § 74, 14 February 2008;Engel and Others v. the Netherlands, 8 June 1976, § 91, Series A no. 22;Ferrantelli and Santangelo v. Italy, 7 August 1996, Reports 1996-III,;G.B. v. France, no. 44069/98, ECHR 2001-X;Gautrin and Others v. France, 20 May 1998, § 58, Reports 1998-III;Grauzinis v. Lithuania, no. 37975/97, §§ 30-32, 10 October 2000).;Gubkin v. Russia, no. 36941/02, §§ 112-114, 23 April 2009;Guilloury v. France, no. 62236/00, § 55, 22 June 2006;Guilloury, cited above, § 64;H. v. France, 24 October 1989, §§ 60-61, Series A no. 162-A;Hadjianastassiou v. Greece (16 December 1992, § 34, Series A no. 252);Ignatov v. Russia no. 27193/02, 24 May 2007;Jablonski v. Poland, no. 33492/96, 21 December 2000;Jecius v. Lithuania, no. 34578/97, ECHR 2000-IX;Kalashnikov v. Russia, no. 47095/99, § 137, ECHR 2002-VI;Khudobin v. Russia, no. 59696/00, ECHR 2006-XII (extracts);Khudoyorov v. Russia (no. 6847/02, ECHR 2005-X (extracts);Korchuganova v. Russia, no. 75039/01, § 57, 8 June 2006;Kyprianou v. Cyprus [GC], no. 73797/01, ECHR 2005-XIII;Labita v. Italy [GC], no. 26772/95, §§ 152-153, ECHR 2000-IV;Lebedev v. Russia (no. 4493/04, §§ 55, 25 October 2007;Lindon, Otchakovsky-Laurens and July v. France ([GC], nos. 21279/02 and 36448/02, § 79,  ECHR 2007-XI);Mamedova v. Russia, no. 7064/05, 1 June 2006;Melnikova v. Russia, no. 24552/02, § 61, 21 June 2007).;Muller v. France, 17 March 1997, § 40, Reports of Judgments and Decisions 1997-II;Nakhmanovich v. Russia, no. 55669/00, 2 March 2006;Padin Gestoso v. Spain (dec.), no. 39519/98, 8 December 1998;Padovani v. Italy, 26 February 1993, § 26, Series A no. 257-B;Panchenko v. Russia, no. 45100/98, 8 February 2005;Pélissier and Sassi v. France [GC], no. 25444/94, §§ 60 et seq., ECHR 1999-II;Perna v. Italy [GC], no. 48898/99, § 29, ECHR 2003-V;Polyakov v. Russia, no. 77018/01, § 36, 29 January 2009;Popov v. Russia, no. 26853/04, 13 July 2006;Poppe v. the Netherlands, no. 32271/04, 24 March 2009;Rehbock v. Slovenia, no. 29462/95, §§ 85-86, ECHR 2000-XII;Rojas Morales v. Italy, no. 39676/98, 16 November 2000;Rokhlina v. Russia, no. 54071/00, §§ 63 et seq., 7 April 2005;S.N. v. Sweden, no. 34209/96, § 44, ECHR 2002-V;Schwarzenberger v. Germany, no. 75737/01, 10 August 2006;Shishkov v. Bulgaria, no. 38822/97, § 66, ECHR 2003-I;Shteyn (Stein) v. Russia (no. 23691/06, (§§ 91 et seq., 18 June 2009).;Shukhardin v. Russia, no. 65734/01, § 65-70, 28 June 2007;Smirnova v. Russia, nos. 46133/99 and 48183/99, §§ 56 et seq., ECHR 2003-IX (extracts);Solovyev v. Russia, no. 2708/02, §§ 97-98, 24 May 2007;Stašaitis v. Lithuania, no. 47679/99, § 67, 21 March 2002;Thomann v. Switzerland, 10 June 1996, § 35, Reports 1996-III;Thomas v. the United Kingdom (dec.) no. 19345/02, 10 May 2005;Toth v. Austria, judgment of 12 December 1991, Series A no. 224, § 84;W. v. Switzerland, 26 January 1993, Series A no. 254-A;Wettstein v. Switzerland, no. 33958/96, § 44, ECHR 2000-XII",4.0,001-105355,2.7841494
,,,3;6;6-3-d,SVK,,,,,26621/10,MARICAK v. SLOVAKIA,26621/10;06/09;63716/00;21906/04;36295/02,ECLI:CE:ECHR:2011:0607DEC002662110,Inadmissible,ADMISSIBILITY,,,HEDEC,4,,ENG,,,6.0,001-105430,2.7841494
,,,6;6-1;6-3-d;35;35-1,NLD,,,,,13143/87,T. v. THE NETHERLANDS,13143/87;7367/76,ECLI:CE:ECHR:1989:1109DEC001314387,Admissible,DECCOMMISSION,,KRAAL ; V. ; lawyer ; Amsterdam,HEDEC,4,,ENG,,"No. 7367/76, Dec. 10.3.77, D.R. 8 p. 85, 210",21.0,001-1057,2.7841494
